entity,step,gdp,unemployment,inflation,resilience_score,fiscal_response
Bulgarian Development Bank,3,100.22872350458196,5.194461089435419,1.5841064273286214,0.0,0.0
Bulgarian Development Bank,4,100.00209554773168,5.143063063825363,1.6743389164056393,0.0,0.0
Bulgarian Development Bank,5,99.01917144390158,5.087954997512142,1.7245819110985787,0.0,0.0
Bulgarian Development Bank,6,97.79510223812252,5.003604362923852,1.5686529708535086,0.0,0.0
Bulgarian Development Bank,7,97.33473305539269,5.119906818596462,1.4547078662754385,0.0,0.0
Bulgarian Development Bank,8,98.03560949710078,5.422252822267735,1.3519185371546825,0.0,0.0
Bulgarian Development Bank,9,98.72618365656233,5.129427201477679,1.2226647847659582,0.0,0.0
Bulgarian Development Bank,10,98.04010650555843,5.196101120485262,1.0338669298939134,0.0,0.0
Bulgarian Development Bank,11,91.17729905016932,9.396101120485262,3.8338669298939134,0.0,0.0
Bulgarian Development Bank,12,90.87876935046965,9.42161207734115,3.9183593784269783,0.0,0.0
Bulgarian Development Bank,13,90.10789053022448,9.373449179080724,3.5097094448581174,0.0,0.0
Bulgarian Development Bank,14,90.53602418650652,9.169528075062184,3.077095636477042,0.0,0.0
Bulgarian Development Bank,15,90.16216702634841,9.490131338566087,2.7403555375293607,0.0,0.0
Bulgarian Development Bank,16,90.21088661472194,6.963580946958368,3.4938698951850773,2.8,4.0
Bulgarian Development Bank,17,88.84293429567836,7.136009524237926,3.474058578168889,2.8,4.0
Bulgarian Development Bank,18,89.3487472852568,7.353884032299108,3.669717710429118,2.8,4.0
Bulgarian Development Bank,19,88.75207355155207,7.403980435494832,3.0541603080834507,2.8,4.0
Bulgarian Development Bank,20,89.54451537527112,7.42732002111005,2.8104574187716747,2.8,4.0
Bulgarian Development Bank,21,90.20414061783542,7.274296360309315,3.342123972672505,2.8,4.0
Supporting,0,100.0,5.0,2.0,0.0,0.0
Supporting,1,100.54182449270412,5.160972580531965,1.9709073854816839,0.0,0.0
Supporting,2,99.9509880075861,5.171895916704046,1.7278411813621264,0.0,0.0
Supporting,3,98.98706900115921,5.2635502628331245,1.264082846112561,0.0,0.0
Supporting,4,98.81188734317548,5.373063654693699,0.6717808035519315,0.0,0.0
Supporting,5,99.12590476407644,5.497931658167164,1.1103597545800472,0.0,0.0
Supporting,6,99.98327540866234,5.633779409457099,0.9773175129946027,0.0,0.0
Supporting,7,99.24483091642135,5.942090312026604,0.9655388350860783,0.0,0.0
Supporting,8,99.87591099493,5.970775224031219,0.7110838275228974,0.0,0.0
Supporting,9,100.61638894649013,5.8758708307402925,1.0613254967124544,0.0,0.0
Supporting,10,101.81971373433798,5.426887446150497,1.0163640414508084,0.0,0.0
Supporting,11,94.69233377293432,9.626887446150496,3.816364041450808,0.0,0.0
Supporting,12,93.54046965878804,9.157152318594445,3.511663813410971,0.0,0.0
Supporting,13,96.78710321683741,9.343473851049868,3.656796646759482,0.0,0.0
Supporting,14,95.82492531427596,9.348080971126377,3.379071608474255,0.0,0.0
Supporting,15,95.74075800304641,9.249727631744381,3.068952140585686,0.0,0.0
Supporting,16,95.64450479305741,6.549944476428985,3.8507366574410375,2.8,4.0
Supporting,17,94.01660179122871,6.697844977028904,3.878677021242208,2.8,4.0
Supporting,18,92.5264629668492,6.417157877800171,3.696323123377128,2.8,4.0
Supporting,19,94.04470851369081,6.765942086633886,3.897651760175144,2.8,4.0
Supporting,20,94.91110049058379,6.677252192493514,3.603247825666028,2.8,4.0
Supporting,21,95.67486328772112,6.697528313088455,3.6653779088665006,2.8,4.0
Enterprise Georgia,0,100.0,5.0,2.0,0.0,0.0
Enterprise Georgia,1,100.23963916864057,4.907956279605611,2.2066906992340742,0.0,0.0
Enterprise Georgia,2,100.8437624893529,5.065543286229101,2.2274391706880965,0.0,0.0
Enterprise Georgia,3,101.82736647229845,5.045013004151077,2.343696876349109,0.0,0.0
Enterprise Georgia,4,100.40456291265853,5.002320068695521,2.5202022923767293,0.0,0.0
Enterprise Georgia,5,101.06035705572285,4.646234545482669,2.4757243530315862,0.0,0.0
Enterprise Georgia,6,100.83689849423467,5.045382138124923,3.2596201240453233,0.0,0.0
Enterprise Georgia,7,101.64813795414192,5.104543236540467,3.0204451610864753,0.0,0.0
Enterprise Georgia,8,100.5166619430145,5.127169071371796,2.9652064996595766,0.0,0.0
Enterprise Georgia,9,97.728482925509,5.170712150050394,3.060348145660045,0.0,0.0
Enterprise Georgia,10,97.79196405868034,5.176695302877395,2.923340499784657,0.0,0.0
Enterprise Georgia,11,90.9465265745727,9.376695302877394,5.723340499784657,0.0,0.0
Enterprise Georgia,12,91.98564745470587,9.444469216269786,5.117731508794199,0.0,0.0
Enterprise Georgia,13,93.2287082660173,9.680597196996695,5.525893982402049,0.0,0.0
Enterprise Georgia,14,94.85088383653728,9.669241554500038,5.3681793654531615,0.0,0.0
Enterprise Georgia,15,93.73884289392797,9.500804837808019,5.499493581602912,0.0,0.0
Enterprise Georgia,16,94.28142030137268,7.461763143102273,5.989715127818047,2.8,4.0
Enterprise Georgia,17,94.04184871423855,7.291398080621111,5.751974016777859,2.8,4.0
Enterprise Georgia,18,93.60180790089743,6.988495600928134,5.450968600958234,2.8,4.0
Enterprise Georgia,19,90.59289288493274,6.717130771579483,5.144565755619907,2.8,4.0
Enterprise Georgia,20,92.09379709025106,6.472860135278574,4.939508333874563,2.8,4.0
Enterprise Georgia,21,93.30456160419347,6.179729128111513,4.93783198161531,2.8,4.0
Sustainable,0,100.0,5.0,2.0,0.0,0.0
Sustainable,1,98.77307485358014,5.014766509117056,2.2141081450822884,0.0,0.0
Sustainable,2,98.21048867702602,5.023169989630325,1.8255551104432999,0.0,0.0
Sustainable,3,98.09938701543051,4.984144630969757,1.514898741787441,0.0,0.0
Sustainable,4,98.72744598564367,5.082689577979194,1.2691581968241468,0.0,0.0
Sustainable,5,97.8207860495817,4.8898110735512565,1.3482696827825293,0.0,0.0
Sustainable,6,100.49721971817212,4.898327454483502,1.2588894280760559,0.0,0.0
Sustainable,7,101.61219265352356,4.666326386614022,1.0884744276500724,0.0,0.0
Sustainable,8,100.56111096678215,4.684795186863085,1.366928962314935,0.0,0.0
Sustainable,9,100.93913297834844,4.766706447810412,1.6189017729465565,0.0,0.0
Sustainable,10,99.56671705285308,4.776240165090125,2.1563885331963717,0.0,0.0
Sustainable,11,92.59704685915335,8.976240165090125,4.956388533196371,0.0,0.0
Sustainable,12,94.42537801333086,9.42135580496425,5.147820707167251,0.0,0.0
Sustainable,13,94.94433238885566,9.340954289513014,5.232437524373469,0.0,0.0
Sustainable,14,93.9332373608759,9.095147368653874,5.260387865375277,0.0,0.0
Sustainable,15,95.03678148743558,9.10702253325479,4.719419820012334,0.0,0.0
Sustainable,16,96.35678539307405,6.521989920814823,5.070697914888087,2.8,4.0
Sustainable,17,95.61619125596705,6.439768106962711,5.025574384479478,2.8,4.0
Sustainable,18,94.39131294765085,6.5075569392882935,5.097375249371983,2.8,4.0
Sustainable,19,94.41840006257883,6.382300693231032,4.880248565613054,2.8,4.0
Sustainable,20,96.40788501203485,6.215723614566112,5.411886954486484,2.8,4.0
Sustainable,21,97.27848287046324,6.118804171477479,5.294576951853,2.8,4.0
Funding,0,100.0,5.0,2.0,0.0,0.0
Funding,1,101.37125277608075,4.947735545826653,2.2133327569215706,0.0,0.0
Funding,2,101.43088841469391,5.217807978688686,2.3375600789549518,0.0,0.0
Funding,3,102.59738431277985,5.24393632001004,2.9495783148401244,0.0,0.0
Funding,4,101.1953774271628,5.215817149676043,2.681710648038806,0.0,0.0
Funding,5,101.14559933047977,5.372065823545242,2.483914452754088,0.0,0.0
Funding,6,99.75737271704605,5.546659473005435,2.60154336198287,0.0,0.0
Funding,7,98.7087537582474,5.486349972794271,2.612614662064147,0.0,0.0
Funding,8,98.07682270078425,5.329601303565326,2.1847877481952303,0.0,0.0
Funding,9,98.70034912753812,5.328567925924922,1.899353095741577,0.0,0.0
Funding,10,96.9198798819404,5.224817364466929,2.355076756132008,0.0,0.0
Funding,11,90.13548829020456,9.424817364466929,5.155076756132008,0.0,0.0
Funding,12,91.14708233463284,8.955796621271366,5.397935885313217,0.0,0.0
Funding,13,91.65768596729346,8.654542532465438,4.819652961206519,0.0,0.0
Funding,14,92.59593445805615,8.174886895985026,4.303950329545078,0.0,0.0
Funding,15,92.70887614812,8.527303705218706,4.232278298129917,0.0,0.0
Funding,16,93.69979064510663,6.425718442808899,4.848414246412328,2.8,4.0
Funding,17,94.18209121389707,6.2873360089859105,5.109449103331053,2.8,4.0
Funding,18,94.08398467069527,6.66203050609684,4.626545985577752,2.8,4.0
Funding,19,93.92595166191246,6.886870896663945,4.828553887155588,2.8,4.0
Funding,20,95.04127316953696,6.7246575202899646,5.009935692367477,2.8,4.0
Funding,21,95.37190553839031,6.441031312087071,5.2182648904594355,2.8,4.0
Emergency,0,100.0,5.0,2.0,0.0,0.0
Emergency,1,99.20694127645365,4.9646263025332,2.1426382191643567,0.0,0.0
Emergency,2,98.00744239715608,5.0775658510131665,1.8613332389674306,0.0,0.0
Emergency,3,99.04869620037177,4.952810516173853,1.4793187908655474,0.0,0.0
Emergency,4,99.95478510994741,4.720528682000652,1.112044213343018,0.0,0.0
Emergency,5,100.7587722738474,4.605337372103295,0.8642702633927486,0.0,0.0
Emergency,6,100.07931874398348,4.654460473809618,0.7086645882023002,0.0,0.0
Emergency,7,98.90400446169436,4.471321396343667,0.6740313948743619,0.0,0.0
Emergency,8,98.99000151571634,4.620299403718043,0.4345408236992593,0.0,0.0
Emergency,9,97.49726676527213,4.811639600493859,0.4123251100349762,0.0,0.0
Emergency,10,98.70502189292155,4.7354774212268325,0.25983070736000935,0.0,0.0
Emergency,11,91.79567036041703,8.935477421226832,3.059830707360009,0.0,0.0
Emergency,12,92.78288652189602,8.976363649957111,2.946831567158457,0.0,0.0
Emergency,13,94.0550915716986,9.122130035923417,2.9168200712101138,0.0,0.0
Emergency,14,94.4769632915811,9.037394714546744,3.0584163811601868,0.0,0.0
Emergency,15,93.72957713047255,8.84542520986605,2.8864313501984378,0.0,0.0
Emergency,16,95.24163580746784,6.439911332900824,3.4206277525034476,2.8,4.0
Emergency,17,95.71420918917279,6.69970480268801,3.2172977103707368,2.8,4.0
Emergency,18,96.87323532595411,6.715451556563723,2.718189294564348,2.8,4.0
Emergency,19,97.94319325395972,6.86334594464009,3.0159523848767593,2.8,4.0
Emergency,20,99.37382103947354,7.15499638808886,3.20948093402714,2.8,4.0
Emergency,21,98.32564401558372,7.037531263151506,3.0933143575457698,2.8,4.0
Primary Consumption Food,0,100.0,5.0,2.0,0.0,0.0
Primary Consumption Food,1,100.8426275326049,4.896154410708411,2.258521662321959,0.0,0.0
Primary Consumption Food,2,100.13964028200422,4.709128588745849,2.1048404813315944,0.0,0.0
Primary Consumption Food,3,100.68373271959557,4.7724674621175,1.7913963459868056,0.0,0.0
Primary Consumption Food,4,101.60215162335965,4.780379061298351,1.7499009503804577,0.0,0.0
Primary Consumption Food,5,102.36259660405672,5.1559580383049495,1.7741893157409236,0.0,0.0
Primary Consumption Food,6,101.44117771681093,5.2221261117122575,2.246763141648405,0.0,0.0
Primary Consumption Food,7,102.45733414602674,5.007827307932033,2.4839977747948394,0.0,0.0
Primary Consumption Food,8,102.30744007940392,4.748693847330643,2.7328806912426615,0.0,0.0
Primary Consumption Food,9,101.32147368129846,4.509084162670282,2.6886150856005933,0.0,0.0
Primary Consumption Food,10,101.00804058145403,4.635469528431126,2.3622517435518624,0.0,0.0
Primary Consumption Food,11,93.93747774075224,8.835469528431126,5.162251743551862,0.0,0.0
Primary Consumption Food,12,94.34782325009621,8.7660258606136,5.392912992775559,0.0,0.0
Primary Consumption Food,13,93.6667900890889,8.608046818645136,5.544305214525288,0.0,0.0
Primary Consumption Food,14,93.59443543619497,8.633613225685203,5.635361090978946,0.0,0.0
Primary Consumption Food,15,94.55663522706661,8.470653819033167,5.9680269962437995,0.0,0.0
Primary Consumption Food,16,96.99991549344396,6.2859688099112585,6.474267953407609,2.8,4.0
Primary Consumption Food,17,97.76546185216367,6.277246659358151,6.119077605478592,2.8,4.0
Primary Consumption Food,18,98.39193754765112,6.327927270823902,6.29507259137407,2.8,4.0
Primary Consumption Food,19,99.68679775559377,6.120526311917272,6.642555908636799,2.8,4.0
Primary Consumption Food,20,99.94018452774364,6.09144097404994,6.592054614630286,2.8,4.0
Primary Consumption Food,21,100.2470509225493,6.3946840591596565,6.7195175550011115,2.8,4.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",0,100.0,5.0,2.0,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",1,99.0162377125689,4.997667992979262,1.5899236853845422,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",2,98.64149065612175,4.828482900539126,1.4467601854577814,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",3,98.40695523016313,4.672284994928876,1.3444720095993707,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",4,99.38166216552025,4.389025403377801,1.1927855296489374,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",5,98.48903570925887,4.4858729582042915,1.1273388877217088,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",6,99.98764706352502,4.03750244769662,1.2671229876650563,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",7,99.20781891737036,4.112432390836673,1.6386257487779132,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",8,98.28552508473368,3.904659640882644,1.9315286146685307,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",9,98.41325327545626,3.9143944717010277,1.636488200227616,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",10,99.29289095750877,3.965934138443532,1.6945900840369936,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",11,92.34238859048315,8.165934138443532,4.494590084036993,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",12,93.61231626606099,8.099469300081632,4.577327000066374,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",13,93.6357006373751,7.817411869492637,4.644905285046357,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",14,94.26115898697573,7.956972667855078,4.738225475385033,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",15,94.14015401887929,7.958252526802144,4.403304851200775,0.0,0.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",16,94.92299380283113,5.854698125832158,4.990742370879329,2.8,4.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",17,95.61294721549953,5.913200354123542,5.05455665058834,2.8,4.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",18,95.49159335536682,5.719711691034739,4.863187539012822,2.8,4.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",19,93.98799986655142,5.813788177508785,4.856693266766773,2.8,4.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",20,96.02155896644763,5.564341068071212,5.142471415312741,2.8,4.0
"Government
Level
Central Government

Egypt
Georgia

General Government
Ceneral Government

Guatemala
Kazakhstan

Central Government

Total",21,95.46303422762928,5.295986892038971,5.24019656434197,2.8,4.0
"National
Disaster Management Authority",0,100.0,5.0,2.0,0.0,0.0
"National
Disaster Management Authority",1,99.36647088783205,4.907186234746266,2.525903253196788,0.0,0.0
"National
Disaster Management Authority",2,99.90555558081263,4.922047594130869,2.464245867584824,0.0,0.0
"National
Disaster Management Authority",3,99.88616152325125,4.824233349017514,2.8087997575524284,0.0,0.0
"National
Disaster Management Authority",4,100.58145839451359,4.959812611698164,2.827200065844629,0.0,0.0
"National
Disaster Management Authority",5,101.03639139712091,4.9681222450343405,3.267334920735133,0.0,0.0
"National
Disaster Management Authority",6,101.01529549430495,4.946287348283525,3.2664451172142543,0.0,0.0
"National
Disaster Management Authority",7,102.12003513048703,4.925709747515507,3.267461926567783,0.0,0.0
"National
Disaster Management Authority",8,102.87430986298705,5.248215704868323,4.042300974349855,0.0,0.0
"National
Disaster Management Authority",9,102.59559965058554,5.048383312043875,4.088059082530424,0.0,0.0
"National
Disaster Management Authority",10,101.09420708188343,4.980404112261959,3.950896330866969,0.0,0.0
"National
Disaster Management Authority",11,94.01761258615159,9.180404112261957,6.7508963308669685,0.0,0.0
"National
Disaster Management Authority",12,94.6147211532751,9.132944718543065,6.511295322726441,0.0,0.0
"National
Disaster Management Authority",13,94.28355337159626,9.2519923302152,6.555498447620369,0.0,0.0
"National
Disaster Management Authority",14,92.9601938916849,9.401478896529124,7.434608403907088,0.0,0.0
"National
Disaster Management Authority",15,94.16462806206651,9.399997021575283,8.072486739871794,0.0,0.0
"National
Disaster Management Authority",16,95.90568537613889,7.166461748582568,8.823084759304257,2.8,4.0
"National
Disaster Management Authority",17,96.59545247208105,7.432156995550143,8.53444924460741,2.8,4.0
"National
Disaster Management Authority",18,97.37334651926004,7.179714119497013,8.48865492506968,2.8,4.0
"National
Disaster Management Authority",19,98.6507690521246,7.328411509554273,7.951727716859724,2.8,4.0
"National
Disaster Management Authority",20,97.62887498309262,7.527546198069808,7.903248010231667,2.8,4.0
"National
Disaster Management Authority",21,96.90562292396875,7.681013687766979,8.033217944788158,2.8,4.0
Recovery Aid,0,100.0,5.0,2.0,0.0,0.0
Recovery Aid,1,101.6293990721247,4.783086611823453,1.7574675644926139,0.0,0.0
Recovery Aid,2,101.52704058731081,5.149107480671523,1.4776922103409789,0.0,0.0
Recovery Aid,3,100.75266699474118,4.967890439126054,1.310276854506975,0.0,0.0
Recovery Aid,4,99.55549653824875,5.109108349791738,1.0173195192838769,0.0,0.0
Recovery Aid,5,100.598073763654,5.257658375493256,1.5703435417840657,0.0,0.0
Recovery Aid,6,100.28219975755263,4.7465384029238,1.7493946856370222,0.0,0.0
Recovery Aid,7,98.56675135284391,4.962479059834503,1.5032887218138622,0.0,0.0
Recovery Aid,8,97.62862612578509,5.218387405632402,0.6779864827871376,0.0,0.0
Recovery Aid,9,98.34558146174858,5.5831835001977,0.2816624425316681,0.0,0.0
Recovery Aid,10,98.17325539316461,5.506261094428449,-0.23362876618091183,0.0,0.0
Recovery Aid,11,91.30112751564307,9.706261094428449,2.566371233819088,0.0,0.0
Recovery Aid,12,92.0783368850985,9.768814121848377,2.5508724929183524,0.0,0.0
Recovery Aid,13,93.40180639080549,9.601617716184341,2.9481521568610884,0.0,0.0
Recovery Aid,14,93.22597373394592,9.393197626600399,2.7891659607146124,0.0,0.0
Recovery Aid,15,93.48638174284459,9.189464224356106,2.8209620975812424,0.0,0.0
Recovery Aid,16,93.34594702079171,6.914832260282067,3.1114270799985526,2.8,4.0
Recovery Aid,17,94.90859774885912,6.800351955312524,2.8340584703326046,2.8,4.0
Recovery Aid,18,96.54940164424127,6.864055212178971,2.976572342258054,2.8,4.0
Recovery Aid,19,96.00854485017274,6.791758794115847,3.4020933559048587,2.8,4.0
Recovery Aid,20,96.12554883732066,6.825763163004477,3.808585932551646,2.8,4.0
Recovery Aid,21,96.53537376355516,6.560075221264212,4.63975901054016,2.8,4.0
Mauritius,0,100.0,5.0,2.0,0.0,0.0
Mauritius,1,99.09212652454332,4.953675524286913,1.7658444588476248,0.0,0.0
Mauritius,2,99.30241274131001,4.846495283432512,1.638830916872473,0.0,0.0
Mauritius,3,100.3571655846484,5.004491537709579,1.8705674784651305,0.0,0.0
Mauritius,4,99.49928154425892,4.945919920164674,1.4587321428628006,0.0,0.0
Mauritius,5,100.26802147305867,5.016729589698138,1.1908815394124543,0.0,0.0
Mauritius,6,101.07912611937942,5.093011759158285,1.1463457114639202,0.0,0.0
Mauritius,7,100.5174801879632,5.175861235114585,0.7369246558471242,0.0,0.0
Mauritius,8,99.91090491566995,4.973916499476027,0.6494892602831212,0.0,0.0
Mauritius,9,99.99666011366435,4.598762352492475,0.13445530149002094,0.0,0.0
Mauritius,10,99.54354132016994,4.465858684680128,0.4765930996954464,0.0,0.0
Mauritius,11,92.57549342775803,8.665858684680128,3.276593099695446,0.0,0.0
Mauritius,12,93.18788403658994,8.547518978735866,3.2278764590434434,0.0,0.0
Mauritius,13,92.4627570844985,8.450780528520376,2.9111300382783303,0.0,0.0
Mauritius,14,92.27342775327116,8.345488821827422,2.9952862896200845,0.0,0.0
Mauritius,15,92.05139935713846,8.566900378550475,2.0581726769777693,0.0,0.0
Mauritius,16,92.90759155069289,6.107513606993226,2.7352028945276685,2.8,4.0
Mauritius,17,93.33364765312133,5.894133714474895,2.5771991057972863,2.8,4.0
Mauritius,18,94.71506022562201,5.957542396690561,2.594142561023271,2.8,4.0
Mauritius,19,95.63398531206917,5.699591869034923,2.5383992927824615,2.8,4.0
Mauritius,20,96.83015214482853,5.753336108879133,2.37432341616171,2.8,4.0
Mauritius,21,96.20048195580848,5.877954087182517,2.0013981366825186,2.8,4.0
Solidarity,0,100.0,5.0,2.0,0.0,0.0
Solidarity,1,98.28421419676405,4.6451784313533215,1.4114028322546277,0.0,0.0
Solidarity,2,97.16509021028968,4.514931000542486,1.4684843129385374,0.0,0.0
Solidarity,3,96.9994812805383,4.394262524756506,1.6451948262885252,0.0,0.0
Solidarity,4,94.40846239218006,4.548502745590682,1.5729077504554765,0.0,0.0
Solidarity,5,93.27394806761421,4.660308332266611,2.060271222812304,0.0,0.0
Solidarity,6,92.25281426359827,4.669057379874053,1.987913371418435,0.0,0.0
Solidarity,7,92.70767741444023,4.988742453590853,2.327886679795936,0.0,0.0
Solidarity,8,93.31104136505104,4.755963224096265,2.4224389560501693,0.0,0.0
Solidarity,9,93.31423160615367,4.554231735318275,2.2891233160842708,0.0,0.0
Solidarity,10,94.2244314539221,4.587571924780595,2.5253880566067495,0.0,0.0
Solidarity,11,87.62872125214754,8.787571924780593,5.32538805660675,0.0,0.0
Solidarity,12,88.1511600616053,8.52348601510008,5.128986300850918,0.0,0.0
Solidarity,13,87.53705418434781,8.30059105680512,4.7975716574208205,0.0,0.0
Solidarity,14,89.07939956117518,7.966815424407345,4.739576799547818,0.0,0.0
Solidarity,15,89.79223425602626,7.993037898494356,4.453466475991359,0.0,0.0
Solidarity,16,92.58187671399195,5.980590081056977,5.2167802822895935,2.8,4.0
Solidarity,17,91.42702348592933,5.815117053657934,5.205502273135702,2.8,4.0
Solidarity,18,91.29978786554767,5.670649805646461,5.453584712329464,2.8,4.0
Solidarity,19,93.03497981535386,5.219381867107244,5.355069867244342,2.8,4.0
Solidarity,20,92.7509345411794,5.250264842004672,5.08786921284434,2.8,4.0
Solidarity,21,94.117878263329,5.18750622410852,5.072509209055456,2.8,4.0
September,0,100.0,5.0,2.0,0.0,0.0
September,1,99.58236970425838,4.9725958557408205,1.9988875436989275,0.0,0.0
September,2,98.75751644152959,4.607187126325799,2.185636773510848,0.0,0.0
September,3,98.27277096755667,4.701100014013615,2.3253436083752015,0.0,0.0
September,4,97.83903578330619,4.508240879001154,2.819977469668571,0.0,0.0
September,5,99.54454789226047,4.36852421549951,2.4524248689262302,0.0,0.0
September,6,101.89541804577311,4.244336663908323,2.908114798716396,0.0,0.0
September,7,101.38329633617991,4.484328551632899,2.9975664572741154,0.0,0.0
September,8,101.80501795605674,4.7797754381695485,2.8836976341588083,0.0,0.0
September,9,100.52721803755979,4.598544254557867,3.3804760959912703,0.0,0.0
September,10,100.33110181781058,4.730557555340073,3.2769634532123164,0.0,0.0
September,11,93.30792469056384,8.930557555340073,6.076963453212317,0.0,0.0
September,12,95.141576905164,9.089655479232846,6.053152943353226,0.0,0.0
September,13,97.39915750648922,8.983028147080589,6.0899835293178315,0.0,0.0
September,14,97.59146376931471,8.759134501567392,6.226860288521103,0.0,0.0
September,15,98.75274657549095,8.851614883512644,6.266412288184331,0.0,0.0
September,16,101.54127439751603,6.567123900369522,6.499412110912364,2.8,4.0
September,17,100.88560220353578,6.636901434054295,6.774313633350409,2.8,4.0
September,18,100.90294019753948,6.425293240073088,6.8451305251555326,2.8,4.0
September,19,100.69601094334018,6.305564925129098,6.642301257891848,2.8,4.0
September,20,100.42820546368914,5.9656017350739186,6.659785876982817,2.8,4.0
September,21,100.03990097868508,6.280105123748769,6.853350065835504,2.8,4.0
The Human,0,100.0,5.0,2.0,0.0,0.0
The Human,1,98.98714019335954,4.839642964863011,2.3507755441567233,0.0,0.0
The Human,2,97.8831908141226,5.19390847562675,2.6803853935356754,0.0,0.0
The Human,3,98.01686394744985,5.900984824978904,2.6782390640570086,0.0,0.0
The Human,4,96.93028509901632,6.111063941189267,2.546830651243528,0.0,0.0
The Human,5,96.87166338614784,5.726233671635927,2.1695276064880584,0.0,0.0
The Human,6,96.84090073446984,5.424628638846361,2.087101973586759,0.0,0.0
The Human,7,98.43792273282789,5.128301349513397,2.4438616263096273,0.0,0.0
The Human,8,98.87817696978956,5.129206352010091,2.6210254316092265,0.0,0.0
The Human,9,98.70942796488951,5.169148639017095,2.654907734982089,0.0,0.0
The Human,10,99.102188243001,5.394179133963485,2.2771120164469183,0.0,0.0
The Human,11,92.16503506599092,9.594179133963484,5.077112016446918,0.0,0.0
The Human,12,92.51823269263855,9.342224252845265,4.7353129225412225,0.0,0.0
The Human,13,92.48211763700463,9.32807501947461,4.773467551636632,0.0,0.0
The Human,14,92.53796209373962,9.670717898188004,4.997561125585511,0.0,0.0
The Human,15,91.12085536827273,9.41207034487623,5.5540373515900825,0.0,0.0
The Human,16,92.38702903163002,7.215714388395428,6.416059246968953,2.8,4.0
The Human,17,92.60971821848726,6.984820543916509,6.605501493746282,2.8,4.0
The Human,18,94.51034909030179,6.6296738287716295,6.552709383255051,2.8,4.0
The Human,19,93.599600714679,6.487909735180971,6.898488314726089,2.8,4.0
The Human,20,93.90117513260685,6.315300414938782,6.567171164607187,2.8,4.0
The Human,21,93.74404255376388,6.1742912747286205,6.75196083265704,2.8,4.0
Reskilling,0,100.0,5.0,2.0,0.0,0.0
Reskilling,1,101.34134673276134,5.314167236422317,1.8559573439065553,0.0,0.0
Reskilling,2,102.17495556349532,5.318154061624355,1.7783848581473944,0.0,0.0
Reskilling,3,103.83121745034781,5.535885852814213,1.790500147194703,0.0,0.0
Reskilling,4,104.41212799458808,5.663946018555591,1.686803199283508,0.0,0.0
Reskilling,5,104.19341733888388,5.717752956679819,1.6270269052735329,0.0,0.0
Reskilling,6,103.98889441233962,5.601458941367557,1.5434398375955407,0.0,0.0
Reskilling,7,104.7145573375398,5.599993322218576,1.4563326638690808,0.0,0.0
Reskilling,8,102.37362242020819,5.845652564560792,1.0522274121692343,0.0,0.0
Reskilling,9,101.18261766674252,5.996233071113703,1.4816904937552,0.0,0.0
